source,line_code,station_name,station,bike_parking_count,bike_parking_min_dist,bike_parking_mean_dist,park_ride_moto_count,park_ride_moto_min_dist,park_ride_moto_mean_dist,taxi_count,taxi_min_dist,taxi_mean_dist,bus_stop_count,bus_stop_min_dist,bus_stop_mean_dist,bike_share_count,bike_share_min_dist,bike_share_mean_dist,songtaew_count,songtaew_min_dist,songtaew_mean_dist,win_count,win_min_dist,win_mean_dist,park_ride_car_count,park_ride_car_min_dist,park_ride_car_mean_dist,scooter_share_count,scooter_share_min_dist,scooter_share_mean_dist,tuktuk_count,tuktuk_min_dist,tuktuk_mean_dist,kiss_ride_count,kiss_ride_min_dist,kiss_ride_mean_dist,minibus_count,minibus_min_dist,minibus_mean_dist,entry
AEC,S06,สะพานตากสิน,BTS สะพานตากสิน,1,22.0,22.0,0,0.0,0.0,0,0.0,0.0,2,110.0,125.0,0,0.0,0.0,1,30.0,30.0,1,30.0,30.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13908.0
AEC,E15,สำโรง,BTS สำโรง และ MRT  สำโรง,2,5.0,20.5,0,0.0,0.0,0,0.0,0.0,3,5.0,68.0,0,0.0,0.0,0,0.0,0.0,3,11.0,22.333333333333332,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16742.0
AEC,YL23,สำโรง,BTS สำโรง และ MRT  สำโรง,2,5.0,20.5,0,0.0,0.0,0,0.0,0.0,3,5.0,68.0,0,0.0,0.0,0,0.0,0.0,3,11.0,22.333333333333332,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4158.0
AEC,N08,หมอชิต,BTS หมอชิต และ MRT สวนจตุจักร,2,85.0,242.5,0,0.0,0.0,0,0.0,0.0,3,15.0,73.0,0,0.0,0.0,0,0.0,0.0,4,5.0,14.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,35483.0
AEC,BL13,สวนจตุจักร,BTS หมอชิต และ MRT สวนจตุจักร,2,85.0,242.5,0,0.0,0.0,0,0.0,0.0,3,15.0,73.0,0,0.0,0.0,0,0.0,0.0,4,5.0,14.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,29619.0
AEC,N09,5 แยกลาดพร้าว,BTS ห้าแยกลาดพร้าว และ MRT พหลโยธิน,2,36.0,38.5,0,0.0,0.0,0,0.0,0.0,3,49.0,85.0,0,0.0,0.0,0,0.0,0.0,4,5.0,98.75,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26705.0
AEC,BL14,พหลโยธิน,BTS ห้าแยกลาดพร้าว และ MRT พหลโยธิน,2,36.0,38.5,0,0.0,0.0,0,0.0,0.0,3,49.0,85.0,0,0.0,0.0,0,0.0,0.0,4,5.0,98.75,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16411.0
AEC,N03,อนุสาวรีย์ชัยสมรภูมิ,BTS อนุสาวรีย์ชัยสมรภูมิ,2,12.0,32.0,0,0.0,0.0,0,0.0,0.0,2,29.0,59.5,0,0.0,0.0,0,0.0,0.0,4,5.0,16.75,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,22424.0
AEC,E04,อโศก,BTS อโศก และ MRT สุขุมวิท,2,7.0,28.0,0,0.0,0.0,0,0.0,0.0,2,79.0,79.5,0,0.0,0.0,0,0.0,0.0,2,37.0,39.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,52388.0
AEC,BL22,สุขุมวิท,BTS อโศก และ MRT สุขุมวิท,2,7.0,28.0,0,0.0,0.0,0,0.0,0.0,2,79.0,79.5,0,0.0,0.0,0,0.0,0.0,2,37.0,39.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,44114.0
AEC,BL01,ท่าพระ,MRT ท่าพระ,3,10.0,13.666666666666666,0,0.0,0.0,0,0.0,0.0,5,170.0,204.0,0,0.0,0.0,0,0.0,0.0,2,5.0,7.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8544.0
AEC,BL11,บางซื่อ,MRT บางซื่อ และ SRT กรงเทพอภิวัฒน์,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,28.0,28.0,0,0.0,0.0,0,0.0,0.0,2,20.0,21.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,14635.0
AEC,RN01,กรุงเทพอภิวัฒน์,MRT บางซื่อ และ SRT กรงเทพอภิวัฒน์,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,28.0,28.0,0,0.0,0.0,0,0.0,0.0,2,20.0,21.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9347.636363636364
AEC,PP15,บางซ่อน,MRT บางซ่อน และ SRT บางซ่อน,3,4.0,21.333333333333332,0,0.0,0.0,0,0.0,0.0,4,5.0,52.75,0,0.0,0.0,0,0.0,0.0,5,6.0,31.6,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4510.0
AEC,RW02,บางซ่อน,MRT บางซ่อน และ SRT บางซ่อน,3,4.0,21.333333333333332,0,0.0,0.0,0,0.0,0.0,4,5.0,52.75,0,0.0,0.0,0,0.0,0.0,5,6.0,31.6,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,519.0
AEC,BL09,บางโพ,MRT บางโพ,4,5.0,73.25,0,0.0,0.0,0,0.0,0.0,4,120.0,210.0,0,0.0,0.0,0,0.0,0.0,3,9.0,28.666666666666668,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5028.0
AEC,BL15,ลาดพร้าว,MRT ลาดพร้าว สีน้ำเงิน และ MRT ลาดพร้าว สีเหลือง,3,100.0,123.33333333333331,0,0.0,0.0,0,0.0,0.0,4,39.0,97.5,0,0.0,0.0,0,0.0,0.0,4,2.0,68.75,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,20450.0
AEC,YL01,ลาดพร้าว,MRT ลาดพร้าว สีน้ำเงิน และ MRT ลาดพร้าว สีเหลือง,3,100.0,123.33333333333331,0,0.0,0.0,0,0.0,0.0,4,39.0,97.5,0,0.0,0.0,0,0.0,0.0,4,2.0,68.75,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10796.0
AEC,PP11,ศูนย์ราชการนนทบุรี,MRT ศูนย์ราชการนนทบุรี (สีม่วง) และ ศูนย์ราชการนนทบุรี (สีชมพู),2,10.0,53.5,0,0.0,0.0,0,0.0,0.0,3,6.0,105.0,0,0.0,0.0,0,0.0,0.0,4,2.0,67.25,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5266.0
AEC,PK01,ศูนย์ราชการนนทบุรี,MRT ศูนย์ราชการนนทบุรี (สีม่วง) และ ศูนย์ราชการนนทบุรี (สีชมพู),2,10.0,53.5,0,0.0,0.0,0,0.0,0.0,3,6.0,105.0,0,0.0,0.0,0,0.0,0.0,4,2.0,67.25,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3117.0
AEC,BL31,สนามไชย,MRT สนามไชย,1,500.0,500.0,0,0.0,0.0,0,0.0,0.0,2,41.0,85.5,0,0.0,0.0,0,0.0,0.0,2,5.0,97.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9083.0
AEC,BL28,หัวลำโพง,MRT หัวลำโพง,2,9.0,12.0,0,0.0,0.0,0,0.0,0.0,3,49.0,65.66666666666667,0,0.0,0.0,0,0.0,0.0,1,2.0,2.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7900.0
AEC,BL10,เตาปูน,MRT เตาปูน,3,4.0,45.666666666666664,0,0.0,0.0,0,0.0,0.0,4,83.0,108.25,0,0.0,0.0,0,0.0,0.0,4,6.0,21.25,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
AEC,BL21,เพชรบุรี,MRT เพชรบุรี และ ARL มักกะสัน,2,3.0,61.5,0,0.0,0.0,0,0.0,0.0,2,5.0,67.5,0,0.0,0.0,0,0.0,0.0,3,20.0,42.666666666666664,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,35458.0
AEC,A06,มักกะสัน,MRT เพชรบุรี และ ARL มักกะสัน,2,3.0,61.5,0,0.0,0.0,0,0.0,0.0,2,5.0,67.5,0,0.0,0.0,0,0.0,0.0,3,20.0,42.666666666666664,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13594.78947368421
AEC,PK10,เมืองทองธานี,MRT เมืองทองธานี,4,6.0,31.75,0,0.0,0.0,0,0.0,0.0,3,170.0,183.33333333333337,0,0.0,0.0,0,0.0,0.0,1,250.0,250.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1281.0
AEC,RN08,ดอนเมือง,SRT ดอนเมือง,5,5.0,26.0,0,0.0,0.0,0,0.0,0.0,3,30.0,86.66666666666667,0,0.0,0.0,0,0.0,0.0,4,10.0,132.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6600.0
AEC,RN06,หลักสี่,SRT หลักสี่ และ MRT หลักสี่,3,5.0,73.0,0,0.0,0.0,0,0.0,0.0,3,10.0,151.66666666666666,0,0.0,0.0,1,5.0,5.0,4,2.0,59.75,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3758.2727272727275
AEC,PK14,หลักสี่,SRT หลักสี่ และ MRT หลักสี่,3,5.0,73.0,0,0.0,0.0,0,0.0,0.0,3,10.0,151.66666666666666,0,0.0,0.0,1,5.0,5.0,4,2.0,59.75,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4525.0
CUTI,A03,บ้านทับช้าง,ARL บ้านทับช้าง,0,0.0,0.0,1,116.0,116.0,1,305.0,305.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,55.0,172.5,2,85.0,262.5,0,0,0,0,0.0,0.0,2,45.0,45.0,0,0.0,0.0,4367.789473684211
CUTI,A07,ราชปรารภ,ARL ราชปรารภ,0,0.0,0.0,0,0.0,0.0,1,160.04497641591047,160.04497641591047,2,135.32672351169532,227.46805768750573,0,0.0,0.0,0,0.0,0.0,2,5.753580343405236,12.58505588654391,0,0.0,0.0,0,0,0,1,5.753580343405236,5.753580343405236,1,14.0,14.0,0,0.0,0.0,4550.684210526316
CUTI,A05,รามคำแหง,ARL รามคำแหง,1,25.24154442,25.24154442,0,0.0,0.0,0,0.0,0.0,1,120.0032327,120.0032327,0,0.0,0.0,1,130.0483989,130.0483989,1,49.96167056,49.96167056,1,199.9557588,199.9557588,0,0,0,0,0.0,0.0,0,0.0,0.0,1,530.0,530.0,7074.210526315789
CUTI,A02,ลาดกระบัง,ARL ลาดกระบัง,0,0.0,0.0,1,25.0,25.0,1,60.0,60.0,1,105.0,105.0,0,0.0,0.0,1,99.0,99.0,1,110.0,110.0,1,108.0,108.0,0,0,0,0,0.0,0.0,1,25.0,25.0,0,0.0,0.0,11388.578947368422
CUTI,E01,ชิดลม,BTS ชิดลม,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,5.0,71.2802973025,2,80.0,165.0,0,0.0,0.0,3,25.48513275,95.06771086666669,0,0.0,0.0,0,0,0,1,170.0,170.0,1,90.0,90.0,0,0.0,0.0,27095.0
CUTI,E17,ช้างเอราวัณ,BTS ช้างเอราวัณ,2,25.0,49.5,0,0.0,0.0,0,0.0,0.0,3,16.0,100.66666666666669,0,0.0,0.0,0,0.0,0.0,2,13.0,35.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5285.0
CUTI,E06,ทองหล่อ,BTS ทองหล่อ,2,8.0,10.0,0,0.0,0.0,0,0.0,0.0,2,10.0,27.5,2,8.0,9.0,0,0.0,0.0,3,30.0,50.666666666666664,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16109.0
CUTI,E03,นานา,BTS นานา,3,5.0,20.0,0,0.0,0.0,0,0.0,0.0,3,30.0,48.333333333333336,3,5.0,231.66666666666663,0,0.0,0.0,4,30.0,68.75,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13573.0
CUTI,E10,บางจาก,BTS บางจาก,5,3.0,43.8,0,0.0,0.0,0,0.0,0.0,2,30.0,35.0,0,0.0,0.0,0,0.0,0.0,3,54.0,64.66666666666667,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10182.0
CUTI,E13,บางนา,BTS บางนา,4,13.0,35.25,0,0.0,0.0,0,0.0,0.0,1,24.0,24.0,0,0.0,0.0,0,0.0,0.0,3,11.0,29.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10410.0
CUTI,E19,ปากน้ำ,BTS ปากน้ำ,2,2.0,29.0,0,0.0,0.0,0,0.0,0.0,3,2.0,131.33333333333334,0,0.0,0.0,0,0.0,0.0,2,5.0,7.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3020.0
CUTI,E11,ปุณณวิถี,BTS ปุณณวิถี,2,10.0,26.5,0,0.0,0.0,0,0.0,0.0,4,22.0,74.25,0,0.0,0.0,1,160.0,160.0,2,25.0,67.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12371.0
CUTI,E16,ปู่เจ้าสมิงพราย,BTS ปู่เจ้าสมิงพราย,2,20.0,22.5,0,0.0,0.0,0,0.0,0.0,2,27.0,44.0,0,0.0,0.0,0,0.0,0.0,2,16.0,20.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4398.0
CUTI,E08,พระโขนง,BTS พระโขนง,1,15.0,15.0,0,0.0,0.0,0,0.0,0.0,2,10.0,13.5,1,100.0,100.0,0,0.0,0.0,2,45.0,52.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12489.0
CUTI,E05,พร้อมพงษ์,BTS พร้อมพงษ์,5,4.103138284,24.8550237648,0,0.0,0.0,0,0.0,0.0,3,11.17497744,29.920188533333334,0,0.0,0.0,0,0.0,0.0,3,15.24916232,93.30589142666668,0,0.0,0.0,0,0,0,0,0.0,0.0,2,52.60914723,74.229953435,0,0.0,0.0,32485.0
CUTI,N01,ราชเทวี,BTS ราชเทวี,0,0.0,0.0,0,0.0,0.0,1,20.46444802,20.46444802,2,20.0,25.0,0,0.0,0.0,0,0.0,0.0,2,20.46444802,125.23222401,0,0.0,0.0,0,0,0,1,100.0,100.0,1,30.0,30.0,0,0.0,0.0,10730.0
CUTI,E20,ศรีนครินทร์,BTS ศรีนครินทร์,2,42.0,44.0,0,0.0,0.0,0,0.0,0.0,2,8.0,69.0,0,0.0,0.0,0,0.0,0.0,3,6.0,8.666666666666666,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3068.0
CUTI,W01,สนามกีฬาแห่งชาติ,BTS สนามกีฬาแห่งชาติ,1,17.29308408,17.29308408,0,0.0,0.0,0,0.0,0.0,2,33.46735196,43.838992045,1,21.54362012,21.54362012,0,0.0,0.0,2,17.96385566,211.82742673,0,0.0,0.0,0,0,0,3,2.66157673,59.43129039666667,3,2.66157673,87.55889333,0,0.0,0.0,14103.0
CUTI,CEN,สยาม,BTS สยาม,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,2.0,61.0,0,0.0,0.0,0,0.0,0.0,4,5.0,13.75,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,49819.0
CUTI,N07,สะพานควาย,BTS สะพานควาย,1,35.0,35.0,0,0.0,0.0,0,0.0,0.0,4,10.0,35.5,1,300.0,300.0,0,0.0,0.0,3,25.0,160.66666666666666,0,0.0,0.0,0,0,0,0,0.0,0.0,1,58.0,58.0,0,0.0,0.0,8091.0
CUTI,E22,สายลวด,BTS สายลวด,2,20.0,24.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,51.0,57.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1597.0
CUTI,E12,อุดมสุข,BTS อุดมสุข,4,14.0,47.75,0,0.0,0.0,0,0.0,0.0,3,5.0,29.333333333333332,0,0.0,0.0,0,0.0,0.0,2,7.0,27.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19960.0
CUTI,E09,อ่อนนุช,BTS อ่อนนุช,1,65.0,65.0,0,0.0,0.0,0,0.0,0.0,2,5.0,17.5,0,0.0,0.0,0,0.0,0.0,3,20.0,61.666666666666664,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27015.0
CUTI,E23,เคหะสมุทรปราการ,BTS เคหะสมุทรปราการ,3,5.0,45.333333333333336,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,61.0,61.0,3,120.0,306.6666666666667,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5940.0
CUTI,E02,เพลินจิต,BTS เพลินจิต,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,30.0,66.66666666666667,2,40.0,150.0,0,0.0,0.0,4,20.0,48.75,0,0.0,0.0,0,0,0,0,0.0,0.0,1,15.0,15.0,0,0.0,0.0,21327.0
CUTI,E07,เอกมัย,BTS เอกมัย,2,7.0,18.5,0,0.0,0.0,0,0.0,0.0,4,115.0,140.0,2,7.0,18.5,0,0.0,0.0,3,10.0,36.666666666666664,1,68.0,68.0,0,0,0,0,0.0,0.0,3,103.0,124.0,0,0.0,0.0,15397.0
CUTI,E14,แบริ่ง,BTS แบริ่ง,4,3.0,31.75,0,0.0,0.0,0,0.0,0.0,2,37.0,38.0,0,0.0,0.0,1,240.0,240.0,3,10.0,53.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15054.0
CUTI,E21,แพรกษา,BTS แพรกษา,2,10.0,35.0,0,0.0,0.0,0,0.0,0.0,2,10.0,27.5,0,0.0,0.0,2,17.0,17.5,2,19.0,30.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6068.0
CUTI,E18,โรงเรียนนายเรือ,BTS โรงเรียนนายเรือ,2,23.0,23.5,0,0.0,0.0,0,0.0,0.0,3,160.0,190.0,0,0.0,0.0,0,0.0,0.0,1,25.0,25.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2266.0
CUTI,G3,คลองสาน,BTS_คลองสาน,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,17.0,37.5,1,69.0,69.0,0,0.0,0.0,1,32.0,32.0,0,0.0,0.0,0,0,0,1,228.0,228.0,1,33.0,33.0,0,0.0,0.0,444.1818181818182
CUTI,S03,ช่องนนทรี,BTS_ช่องนนทรี,3,4.0,10.666666666666666,0,0.0,0.0,0,0.0,0.0,2,49.0,52.5,1,53.0,53.0,0,0.0,0.0,3,22.0,46.333333333333336,0,0.0,0.0,0,0,0,1,485.0,485.0,3,6.0,33.333333333333336,0,0.0,0.0,21479.0
CUTI,S10,ตลาดพลู,BTS_ตลาดพลู,2,20.0,60.0,0,0.0,0.0,0,0.0,0.0,2,155.0,211.0,0,0.0,0.0,0,0.0,0.0,3,30.0,111.66666666666669,0,0.0,0.0,0,0,0,0,0.0,0.0,1,10.0,10.0,0,0.0,0.0,7403.0
CUTI,S01,ราชดำริ,BTS_ราชดำริ,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,37.0,39.5,2,60.0,255.0,0,0.0,0.0,2,52.0,94.5,0,0.0,0.0,0,0,0,1,458.0,458.0,1,87.0,87.0,0,0.0,0.0,3531.0
CUTI,S08,วงเวียนใหญ่,BTS_วงเวียนใหญ่,4,7.0,9.25,0,0.0,0.0,2,5.0,37.5,4,40.0,101.5,0,0.0,0.0,0,0.0,0.0,4,30.0,68.25,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8824.0
CUTI,S11,วุฒากาศ,BTS_วุฒากาศ,3,10.0,32.0,0,0.0,0.0,1,57.0,57.0,1,171.0,171.0,0,0.0,0.0,0,0.0,0.0,2,10.0,30.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8848.0
CUTI,N04,สนามเป้า,BTS_สนามเป้า,2,10.0,60.0,0,0.0,0.0,0,0.0,0.0,3,10.0,25.0,0,0.0,0.0,0,0.0,0.0,1,110.0,110.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,34.0,34.0,0,0.0,0.0,4974.0
CUTI,S05,สุรศักดิ์,BTS_สุรศักดิ์,1,10.0,10.0,0,0.0,0.0,0,0.0,0.0,2,44.0,62.5,2,40.0,67.0,0,0.0,0.0,4,6.0,12.5,0,0.0,0.0,0,0,0,0,0.0,0.0,2,23.0,36.0,0,0.0,0.0,10021.0
CUTI,N05,อารีย์,BTS_อารีย์,3,4.0,30.333333333333332,0,0.0,0.0,0,0.0,0.0,2,24.0,42.0,2,24.0,37.0,0,0.0,0.0,2,53.0,53.5,0,0.0,0.0,0,0,0,0,0.0,0.0,2,5.0,31.0,0,0.0,0.0,15947.0
